objectid,name_std,acreage,year,raw_excerpt
838,James Quarles Ass'ee Of John Walker Assignee Of,174.0,1783.0,174a Louisa now Albermarle Co. on both sides the sd Lewis's Mill Cr. it being a fork of great Cr.
839,Charles Wingfield,389.0,1784.0,389a Albemarle County on the Waters of Murpheys Run
840,John Wilkinson,1296.0,1784.0,1296a on w Murphey run and Buck Island ck
841,Martin Key,129.0,1784.0,129a Albemarle County in the fork of Keys mill Creek and the North fork the Rivanna River
842,William Harris Senior,270.0,1784.0,270a Albemarle County on the NE side of Green Creek
843,Teresha Turner,337.0,1784.0,337a Albemarle Co. on both Sides the Briery fork of Green Cr.
844,William Harris,400.0,1784.0,400a Albemarle Co. on the brs. of Green Creek on the NW side
845,Alexander Gordan,64.0,1784.0,64a  on both sides of Sowell's Br
846,William Harris Assignee Of John Harris,163.0,1784.0,163a Albermarle County on the N Side of Rockfish River on the branches of Green creek and Briery fork
847,Peter Cheatham,128.0,1784.0,128a Albermarle Co. on a mountain between the Waters of the South fork of Hardware and Green Creek
848,Samuel Hamner Assignee Of Thomas Maxwell,79.0,1784.0,79a Albermarle Co. on a Southern Br. of the S fork of Hardware River
849,David Wood,10.75,1784.0,10.75a Albermarle Co. on some of the head Brs. of Redbud Cr.
850,David Wood,10.75,1784.0,10.75a Albermarle Co. on some of the head Brs. of Redbud Creek
851,John Martin,74.0,1784.0,74a Albermarle County on the Waters of Hardware River
852,John Mills,105.0,1784.0,105a Albermarle Co. among the head brs. of Mechums Riv.
853,Josiah Thompson,184.0,1784.0,184a Albermarle Co. both sides of Joes creek SW fork of Ballengers creek
854,James Gardener Assignee Of Benajah Brown And,145.0,1784.0,145a Albermarle County on Buck Mountain Creek and Some of its Southern Branches
855,Jno Wilkinson,100.0,1784.0,100a Albemarl/on Ivy Ck of Rockfish Riv & brs of BrieryFk Ck
856,John Scott,400.0,1784.0,"400a ABCo. on Each side of Co. line, on N side the Fluvanna River"
857,John Harris,307.0,1784.0,307a ABCo. on the S side of Totier Creek and the brs. thereof
858,,400.0,1784.0,400a ABCo. on the North side of Fluvanna River and some of the brs. of Totear Creek
859,John Rodes,59.0,1784.0,59a Albemarle Co. on the North Side of Mechums River
860,Micajah Chiles Of Albe,,1784.0,
861,Rizen Porter,400.0,1784.0,400a Albermarle Co. on the S side of Ballingers Cr.
862,Rizen Porter,140.0,1784.0,140a Albermarle Co. adj. his other Tract of 400 Acres
863,Jno Wilkinson,1040.0,1784.0,1040a Albemarl/hd brs Gun Ck of N s Rockfish Riv
864,Jno Wilkinson,1075.0,1784.0,1075a Albemarl/on mt btw hd brs of S br of Hardware & Rockfish Rivs
865,Jno Wilkinson,1030.0,1784.0,1030a Albemarl/btw hd brs of S fk of Hardware & Rockfish Rivs on a mt
866,John Wilkinson,1030.0,1784.0,1030a Albermarle Co. on a mtn. between the Brs. of the south fork of Hardware River & Rock fish River
867,,400.0,1784.0,400a ABCo. on both sides the North fork of Buck Island Creek
868,Charles Copland,400.0,1784.0,400 acres in Louisa on some of the branches of Great Creek
869,Alexander Gordon,500.0,1784.0,500a Albermarle Co. on Buck Island Creek & brs.
870,Thomas Staples,425.0,1784.0,425a Albermarle Co. on the Waters of Totier Creek
871,Mesheck Hitchcock Ass'ee Of John Hitchcock Heir At Law To Joseph Hitchcock Deceased Who Was Ass'ee Of John Hitchcock,75.0,1784.0,75a Albermarle Co. on beaverdam Creek On the S side of Hardware River
872,Mark Leak,94.0,1785.0,94a Albemarle Co. among the head Brs. of S fork of Hardware Riv.
873,John Wilkinson,72.0,1785.0,72A ABCo. on the waters of Biscuit run South fork of Moores Creek
874,Thomas Garth,101.0,1785.0,101a ABCo. on both sides of Mechens River
875,Charles Hudson Ass'ee Of John Goolsby,200.0,1785.0,200a ABCo. on the South side of Hardware River and on both sides of Hudsons Creek
876,Benjamin Liveley,60.5,1785.0,60.5a Albermarle [sic] Co. on the Brs. of Buck Island Creek
877,Benj Harris,150.0,1785.0,150a Albemarl/hd of Hickory Ck
878,William Jarman,4.0,1785.0,4a Albemarle Co. on the Blue ridge on the N fork of Moremans River
879,Matthew Boswell,350.0,1785.0,350a ABCo. on the SW Side of Jacob run
880,John Price Assee. Of David Kingkeid,226.0,1785.0,226a in ABCo.
881,,317.0,1785.0,317a ABCo. on the S side of Buck-Island and the brs. thereof
882,Charles Lilburn Lewis,399.0,1785.0,399a ABCo. on the S side of the Rivanna Riv. and on the brs. of buck Island Creek
883,Charles Lilburn Lewis,274.0,1785.0,274a ABCo. on the S side the Rivanna River and on the brs. of Buck Island Creek
884,Charles L. Lewis,312.0,1785.0,312a ABCo. on the S side the Rivanna Riv. and on the brs. of Buck-Island Creek
885,Hirom Gains,265.0,1785.0,265a ABCo. on Camp Br. & Br. of Jones's Cr.
886,John Wilkerson,173.0,1785.0,173a ABCo. on the N side the North fork of Hardware River
887,Michael & Josiah Wallace Ass'ees Of,208.0,1785.0,208a ABCo. on both sides of Licking Hole Cr.
888,Philip Thurman,175.0,1785.0,175a ABCo. on Great mtn. at the head of some of the North brs. of Doyles River
889,George Terrell,400.0,1785.0,400a Fluvanna/brs Cunninghams Ck of S s Rivanna Riv
890,George Nicholas Of Albe,151.75,1785.0,151.75a survey dated 29 Sept 1779/patent 1781;
891,John Wharton,457.0,1786.0,457a ABCo. on the waters of Beaverdam Swamp
892,John Wharton Ass'ee Of Joshua Fry,218.0,1786.0,218a ABCo. on the South fork of Hardware Riv. on the brs. of Beaverdam Creek
893,John Wharton,83.0,1786.0,83a ABCo. on the Waters of Beaver Dam Swamp
894,Charles Irvine Assignee Of James Swintone,,1786.0,
895,Christopher Hudson,378.0,1786.0,378a ABCo. on the N side of Hardware River
896,Burnett Nalley Ass'ee Of Joseph L. Dawson Who Was Assignee Of Charles Martin,75.5,1786.0,75.5a ABCo. on the N Side the Fluvanna among the little Mountains on the waters of the Cove Creek
897,,150.0,1786.0,150a ABCo. on the NE side of Rock fish Riv. on the Green mtn. & on the brs. of Green Cr.
898,John Old,195.0,1786.0,195a ABCo. on the waters of the N fork of Hardware Riv.
899,Francis Walker,,1786.0,
900,Christopher Hudson Ass'ee Of John Wilkinson,130.0,1786.0,130a ABCo. on the S side Hardware River
901,,128.0,1786.0,128a ABCo. on the waters of Stocktons Mill Cr.
902,George Gilmore,400.0,1786.0,400 acres North side Rivanna River and branches of Great Mechunk & Beaver Creeks
903,John Henderson Junr.,446.0,1787.0,446a ABCo. on Bisket Run
904,Ralph Joplin,300.0,1787.0,300a Albemarl/NE s Rockfish Riv
905,,571.0,1787.0,571a Fluvanna/ on N side of Hardware River on both sides of Briery Creek and the branches thereof
906,James Fitzjarrell Jr. Of Same County,60.0,1787.0,60 acres in Orange County on Prites Creek
907,David Rodes Assignee Of John Rodes,23.0,1787.0,23a Albemarle Co. on the North side of Moremans River
908,Chesley Kenney Ass'ee Of Robert Lilley,180.0,1787.0,180a ABCo. on both sides of William Hills Cr. which is a br. of Buck Island Creek
909,Edward Cheatham,225.0,1787.0,225a ABCo. on both sides of Green Creek
910,Lawrence Fitzgarrell Ass'ee Of William Pannell,149.0,1787.0,149a ABCo. on the Brs. of Mechum's River
911,Joseph Upton,9.0,1787.0,9a ABCo. on the waters of the Landing Cr. on NE side of rock fish River
912,Perren Farren,235.0,1787.0,235a ABCo. on the North Side of Rockfish River on both sides of Buck-Island Creek [sic = Buck Creek] and the brs. of Green Creek
913,Killey Garrison Ass'ee Of Mosias Jones,112.0,1787.0,112a ABCo. (formerly Louisa) on the ragged mountain near a Plantation of Christopher Harris's
914,Duncan Mclaughlin Ass'ee Of Benjamin Fitzpatrick & Robert Wright,1700.0,1787.0,"1700a ABCo. on the Waters of Hardware River, Briery Creek, Turkey run & buck Island Creek"
915,Philip Thurmon,160.0,1787.0,160a ABCo. on the waters of Buck mtn. Cr.
916,Mark Leak,64.0,1787.0,64a Albemarle Co. on the head waters of Hardware River
917,Clifton Rodes,152.0,1787.0,152a ABCo. on the South Side of Mechums River
918,Benjamin Kirby,400.0,1787.0,400a Albemarl/wo BuckIsland & Cunninghams Cks
919,John Leak,118.0,1787.0,118a Albemarle Co. both sides a br. of Green Cr. and on the Red oak ridge
920,Benj Harris,154.0,1787.0,154a Albemarl/brs Hickory Ck
921,John Scott Ass'ee Of John Old Ass'ee Of Nathaniel Watkins,400.0,1787.0,400a ABCo. on the N Side of Fluvanna River & the Brs. of the middle fork of [Totear] Cr.
922,Martin Davenport Ass'ee Of Mesheck Hitchcock,44.3,1787.0,44.3an Albemarle Co. on the NW side of Beaver dam Cr.
923,John Scott Ass'ee Of John Old Ass'ee Of James Old Who Was Ass'ee Of Nathaniel Watkins & Celia His Wife,219.0,1787.0,219a ABCo. on the brs. of Toteer Creek
924,Francis Bishop,280.0,1787.0,280a ABCo. on some of the brs. of Buck Island Cr.
925,Francis Bishop,282.5,1787.0,282.5a ABCo. on Each Side of Plumbtree br. and each side of Bremor Road
926,Samuel Dedman,118.0,1788.0,118a ABCo. In the Coves & on a Ridge of one of the Ragged Mountains
927,Alexander Gordan Asse Of David Anderson,70.5,1788.0,70.5 acres on both sides of Sowels branch
928,George Nicholas Ass'ee Of John Old,37.75,1788.0,37.75a ABCo. on the S side of Biscuit run
929,Thomas Jefferson,196.0,1788.0,196a ABCo. on the brs. of Buck Island Creek
930,Thomas Jefferson,222.0,1788.0,222a ABCo. on both sides of McGehees Road and on Waters of Buck Island Creek
931,John Jouett,129.0,1788.0,129a ABCo. on the Waters of Moons Cr. [Moores Cr.]
932,James Ross Ass'ee Of Duncan Mclaughlan Ass'ee Of David Ross,,1788.0,
933,Henry Martin Junior Ass'ee Of Henry Martin Senr,,1788.0,
934,John Mills Ass'ee Of Anderson Bryan Ass'ee Of Moses Webster,198.0,1788.0,198a ABCo.y on both sides of Richard Woods Road on some of the head brs. Meekums River
935,William Harris Senr Ass'ee Of John Harris,76.0,1789.0,76a in ABCo. on the Waters of Green Creek
936,Revd. William Irving,200.0,1789.0,200a ABCo. on the waters of Hardware River
937,Andrew Knight,34.5,1789.0,34.5a ABCo. on both sides a head Br. of Ballingers Creek
938,John Everitt,70.0,1789.0,70a ABCo. on a mtn. called the round top on the brs. of Moores Creek
939,,166.5,1789.0,166.5a ABCo. on both sides of Rock fish Road and on the Waters of Mechums River
940,Edward Harper Ass'ee Of Castleton & Mary Harper,163.0,1789.0,163a ABCo. on the brs. of Biscuit run
941,Andrew Reid Ass'ee Of Henry Banks,49.0,1790.0,49a ABCo. on both sides of Buck mtn. Road
942,William Johnson Ass'ee Of John Price,130.0,1790.0,130a ABCo. on some of the head waters of Rockfish
943,James Burnley,139.0,1790.0,139a ABCo. on Beaver Creek
944,John Burnley,151.0,1790.0,151a ABCo. on the South side of the Blue ridge
945,John Sowells,23.0,1790.0,23a on w Hardware R
946,Henry Tuggle,100.0,1790.0,100a ABCo. on both sides of Ballengers Creek
947,Hastings Marks,425.0,1791.0,425a Albemarl/bs MartinKings Rd & wo BuckIsland & Cunningham Cks
948,John Smith,135.0,1791.0,135a ABCo. on the Waters of Rock fish & Michums Riv.
949,John Syme Junr As Heir At Law To Mildred Merewether Dec'd,400.0,1791.0,400a Albemarle Co.
950,James Robertson,400.0,1791.0,400a Albermale Co. on some of the head Waters of Rock fish River on the blue ridge
951,Fanny Francis Ass'ee Of William Mcanelly Ass'ee,153.0,1791.0,153a ABCo. on the Waters of Rockfish River
952,William Leak,117.0,1791.0,117a Albemarle Co. on the waters of Seales and Carols Creeks on both sides of the three Notched Road and
953,Jacob Oglesby Ass'ee Of John Burnley Who Was Assignee Of Jesse Duncan,152.75,1791.0,152.75a ABCo. on the N side of the Rivanna Riv. and on the br. of Carrols Creek
954,James Hopkins,,1792.0,
955,Chas Irving,170.0,1792.0,170a Albemarl/on Rockfish Riv
956,James Coleman Ass'ee Of William Chenault,315.5,1792.0,315.5a ABCo. on a br. of Spring Creek
957,Bazeleel Brown,284.0,1792.0,284a ABCo. Near the Blue Ridge on the head of Moormans River
958,John Everitt Ass'ee Of James Claybrook Ass'nee Of John Baisden Who Was Assignee Of Charles Copeland,120.0,1792.0,120a ABCo. on the waters of Moores Creek
959,Thomas Carr Senr,105.0,1792.0,105a on the S side of the Rivana river & on its brs.
960,James Brooks Ass'ee Of John Brooks Ass'ee Of,137.0,1792.0,137a ABCo. on both sides the Main Br. of two Mile Run
961,His Son John Wood,590.0,1792.0,590a on Henry's Ck
962,William Dalton,18.0,1792.0,18a ABCo. on the S side the N fork of the Rivanna River
963,Benjamin Defoe,11.25,1792.0,11.25a ABCo. near the Co. l. br.
964,James Foster Ass'ee Of Edward Nash Ass'ee Of Josiah Wingfield Who Was Ass'ee Of Reubin Brown,181.0,1793.0,181a ABCo. on a mtn. adj. the North Garden
965,Henry Mullins Ass'ee Of Nancy Ewell,67.0,1793.0,67a ABCo. among the ragged Mountains on the head waters of Biscuit run
966,,101.5,1793.0,101.5a ABCo. on the S side of the Blue ridge
967,,66.5,1793.0,66.5a ABCo. on Rough Run
968,Robert W. Lewis,91.0,1793.0,91a ABCo. on the ragged Mountain on some of the heads of brs. of Morris's [Moores] Cr.
969,Samuel Mccord,78.0,1793.0,78a ABCo. on the waters of Moormans River and a mtn. of the Blue Ridge called the Bucks Elbow
970,William Macord,50.0,1793.0,50a ABCo. on the top of the Blue Ridge
971,William Woods,322.0,1793.0,322a ABCo. on both sides of the two Mile run
972,Daniel Maupin Junr Ass'ee Of Samuel Ray,148.0,1793.0,148a ABCo. on the brs. of Beaver Creek
973,Thomas Craig,72.0,1793.0,72a ABCo. on the N waters of Moremans River
974,Benjamin Brown,398.0,1794.0,398a in ABCo. on the side of a Mountain in the Blue Ridge called the Pasture fence
975,Robert Keene Ass'ee Of William Burke,200.0,1794.0,200a ABCo. (formerly Louisa) on the Brs. of Rocky Cr.
976,Charles Cummins Ass'ee Of James Bridget,177.0,1794.0,"177a ABCo. on the North side of Cattail Run, the South fork of Rockey Creek on a Mountain"
977,Zachariah Maupine Ass'ee Of David Maupine Senior,391.0,1794.0,391a ABCo. on some of the Brs. of Bever Cr.
978,William Mccord,338.0,1794.0,338a ABCo. on both sides of the two Mile run
979,John Coles & John Wharton,405.25,1794.0,405.25a ABCo. on the waters of Beverdam Cr. and on both sides of Fortunes Road
980,Stewart Owens,40.75,1794.0,40.75a in ABCo. on Moorman's river
981,John Holden,139.0,1794.0,139a ABCo. on the brs. of Green Cr.
982,William Clarke & Jacob Oglesby,400.0,1794.0,400 acres in Albemarle on the waters of Michunk Creek
983,William Clarke & Jacob Oglesby,410.0,1794.0,410 acres on the waters of Michunk Creek
984,Francis Hodge,178.0,1795.0,178a ABCo. on the top & S side of the Blue Ridge
985,Rezin Porter,444.0,1795.0,444a ABCo. on the Waters of Balingers & Totiers Creeks
986,Christopher Hudson & John Coles,244.25,1795.0,244.25a ABCo. on the Waters of Buck Island Cr. and Turkey Run
987,,162.0,1795.0,162a ABCo. on the waters of buck mtn. Cr.
988,John Mcclery,106.0,1795.0,106a ABCo. on the waters of Buck mtn. Cr.
989,Joseph Grubb,10000.0,1796.0,10000a in the Counties of Augusta & Albemarle
990,John Barclay,7317.5,1796.0,"7317.5a ABCo. on the SE side of the Blue ridge and on the NW side of the Pasture fence Mountain, Moremans & Doyle's River"
991,John Brown,80.75,1796.0,80.75a ABCo. on the waters of Bever Creek
992,Margery Parks,31.25,1796.0,31.25a ABCo. upon Biscuit Run
993,Josiah Wallace,119.0,1796.0,119a ABCo. on the North side of Mechums River
994,Andrew And Moses Brockman,97.0,1796.0,"97 and 3/4 acres on Prities Creek, Buflow branch"
995,Christopher Hudson & William Anderson,452.0,1797.0,452a ABCo. on the Waters of Turkey Run and N side Hardware
996,Christopher Hudson & William Anderson,1337.0,1797.0,1337a ABCo. on the waters of Hard Ware River and briery Creek
997,John Harris,43.25,1797.0,43.25a ABCo. on the waters of Moremans River
998,Mourning Roberts,120.0,1797.0,120a ABCo. on the Waters of Moremans Riv.
999,Peter Harris,285.0,1797.0,285a ABCo. on both sides of Rocky Cr.
1000,John Davidson,470.0,1797.0,470a ABCo. on the S side of the North River and the Waters of Birch [sic] Island Creek
1001,Isaac Miller,139.75,1797.0,139.75a ABCo. on the Waters of Meadow Creek on the south side of the north fork of James River
1002,Benjamin Clark,212.0,1797.0,212a ABCo. between Moormans & Mitchums River
1003,Humphrey Gaines,214.5,1797.0,214.5a on south side of Buck Island Ck
1004,Humphrey Gaines,214.5,1797.0,214.5a on south side of Buck Island Ck
1005,James Lewis,81.0,1798.0,81a ABCo. on the waters of Moores Creek
1006,Daniel Maupine,13.5,1798.0,13.5a ABCo. on the S side of Moremans River and on the brs. thereof
1007,John Davidson,1870.0,1798.0,1870a ABCo. on waters of Mechams River
1008,William Watkins,204.0,1798.0,204a ABCo. on the waters of little totear
1009,West Langford,175.0,1798.0,175a ABCo. on the head of Moores Creek
1010,James Dunn,48.0,1798.0,48a ABCo. on the waters of Beaverdam Cr.
1011,Cornelius White,72.5,1798.0,72.5a ABCo. on the Green mtn. and on the waters of Buckmountain Creek
1012,Sherod Going,31.0,1798.0,31a ABCo. on the N side of the Green Mountain and on the waters of Beaver dam Creek
1013,John Wharton,,1798.0,
1014,John & Martin Johnson,158.0,1798.0,158a ABCo. on the Spur of the Long Mountain and on the waters of Buck mtn. Creek
